_id,mese,anno,codice_ente,descrizione_ente,provincia_sede,regione_sede,attivazioni,cessazioni,RATA,aggregation_time,qualifica,note,fonte_dato,3descrizione
,11,2023,12,MINISTERO DELL'INTERNO,CA,19,2,7,202311,2025-06-18T16:15:20.148346,,,,MINISTERO DELL'INTERNO
,9,2024,14,MINISTERO DELLA CULTURA,FI,8,62,10,202404,2025-06-18T16:15:20.148346,Impiegato,,Sistema legacy,MINISTERO DELLA CULTURA
,4,2024,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,UD,5,0,5,202404,2025-06-18T16:15:20.148346,Dirigente,,,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
,1,2024,14,MINISTERO DELLA CULTURA,TA,15,2,4,202401,18-06-25,Dirigente,,,MINISTERO DELLA CULTURA
,4,2023,954,ISPETTORATO NAZIONALE DEL LAVORO,unknown,8,0,1,202304,2025-06-18T16:15:20.148346,Dirigente,,,ISPETTORATO NAZIONALE DEL LAVORO
,7,2023,12,MINISTERO DELL'INTERNO,CO,3,0,3,202307,2025-06-18T16:15:20.148346,Dirigente,,,MINISTERO DELL'INTERNO
,8,2023,12,MINISTERO DELL'INTERNO,BR,15,0,1,202308,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO DELL'INTERNO
,,2024,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,PO,8,0,2,202405,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
,11,2024,19,MINISTERO UNIVERSITA' E RICERCA,TS,5,43,6,202411,2025/06/18,Funzionario,,,MINISTERO UNIVERSITA' E RICERCA
,12,2024,12,MINISTERO DELL'INTERNO,PE,12,0,2,202412,GIU 18 2025,Funzionario,,,MINISTERO DELL'INTERNO
,2,2023,954,ISPETTORATO NAZIONALE DEL LAVORO,PR,7,0,1,202302,2025-06-18T16:15:20.148346,Operatore,,,ISPETTORATO NAZIONALE DEL LAVORO
,9,2023,1,MINISTERO DELL'ECONOMIA E FINANZE,VE,4,0,1,202309,2025-06-18T16:15:20.148346,,,,MINISTERO DELL'ECONOMIA E FINANZE
,11,2023,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,CS,17,0,1,,2025-06-18T16:15:20.148346,Dirigente,,,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
,7,2023,14,MINISTERO DELLA CULTURA,RN,7,0,2,202307,2025-06-18T16:15:20.148346,Funzionario,,,MINISTERO DELLA CULTURA
,11,2024,21,AGENZIA DELLE DOGANE,BN,14,0,1,202411,2025-06-18T16:15:20.148346,Impiegato,,,AGENZIA DELLE DOGANE
,8,2023,867,AGENZIA ITALIANA DEL FARMACO - AIFA,RM,11,,1,202308,2025-06-18T16:15:20.148346,,,,AGENZIA ITALIANA DEL FARMACO - AIFA
,8,2024,1,MINISTERO DELL'ECONOMIA E FINANZE,RE,7,1,0,202408,2025-06-18T16:15:20.148346,,,,MINISTERO DELL'ECONOMIA E FINANZE
,,2023,9,MINISTERO DELLA GIUSTIZIA,TS,5,0,4,,18.06.2025,Funzionario,,,MINISTERO DELLA GIUSTIZIA
,2,2024,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,MB,3,0,1,202402,2025-06-18T16:15:20.148346,,,,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
,9,2023,19,MINISTERO UNIVERSITA' E RICERCA,Bi,1,550,1,202309,2025-06-18T16:15:20.148346,Dirigente,,,MINISTERO UNIVERSITA' E RICERCA
,9,2023,14,MINISTERO DELLA CULTURA,LI,8,0,2,202309,2025-06-18T16:15:20.148346,,,,MINISTERO DELLA CULTURA
,9,2023,22,AGENZIA DELLE ENTRATE,PO,8,0,2,202309,2025/06/18,Impiegato,,,AGENZIA DELLE ENTRATE
,6,2023,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,RE,7,,4881,202306,2025-06-18T16:15:20.148346,Funzionario,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,11,2023,9,MINISTERO DELLA GIUSTIZIA,VV,17,1,1,202311,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO DELLA GIUSTIZIA
,1,2024,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,BG,3,246,18,202401,GIU 18 2025,,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,12,2024,9,MINISTERO DELLA GIUSTIZIA,,14,29,45,202412,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO DELLA GIUSTIZIA
,5,2024,12,MINISTERO DELL'INTERNO,PZ,16,2,4,202405,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO DELL'INTERNO
,1,2023,12,unknown,,4,0,5,202301,2025-06-18T16:15:20.148346,,,,MINISTERO DELL'INTERNO
,8,2023,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,PG,9,123,2763,202308,2025-06-18T16:15:20.148346,,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,12,2024,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,LI,8,0,5,202412,2025-06-18T16:15:20.148346,Dirigente,,,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
,9,2024,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,PG,9,7722,72,202409,GIU 18 2025,Funzionario,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,7,2024,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,KR,17,36,12,202407,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,1,2024,9,MINISTERO DELLA GIUSTIZIA,CN,1,3,4,202405,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO DELLA GIUSTIZIA
,11,2023,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,SA,14,123,18,202311,2025-06-18T16:15:20.148346,Dirigente,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,4,2024,22,,CH,12,0,2,202405,2025-06-18T16:15:20.148346,Operatore,,,AGENZIA DELLE ENTRATE
,9,2024,13,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY,TS,5,0,2,202409,2025-06-18T16:15:20.148346,Dirigente,,,MINISTERO DELLE IMPRESE E DEL MADE IN ITALY
,9,2023,954,ISPETTORATO NAZIONALE DEL LAVORO,FI,8,2,0,,2025-06-18T16:15:20.148346,Funzionario,,,ISPETTORATO NAZIONALE DEL LAVORO
,5,2023,1,MINISTERO DELL'ECONOMIA E FINANZE,To,,5,2,202305,2025-06-18T16:15:20.148346,,,,MINISTERO DELL'ECONOMIA E FINANZE
,4,2024,19,MINISTERO UNIVERSITA' E RICERCA,MT,16,0,138,202404,2025-06-18T16:15:20.148346,Dirigente,,,MINISTERO UNIVERSITA' E RICERCA
,10,2024,9,MINISTERO DELLA GIUSTIZIA,VR,4,0,5,202410,2025-06-18T16:15:20.148346,,,,MINISTERO DELLA GIUSTIZIA
,3,2024,25,ARCHIVI NOTARILI,CZ,17,1,0,202403,18-06-25,Funzionario,,,ARCHIVI NOTARILI
,12,2024,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,LU,8,0,2,202412,2025-06-18T16:15:20.148346,Funzionario,,,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
,,2023,22,AGENZIA DELLE ENTRATE,RG,18,0,1,202309,2025-06-18T16:15:20.148346,Impiegato,,,AGENZIA DELLE ENTRATE
,9,2023,9,MINISTERO DELLA GIUSTIZIA,,3,0,2,202309,2025-06-18T16:15:20.148346,,,,MINISTERO DELLA GIUSTIZIA
,12,2023,19,MINISTERO UNIVERSITA' E RICERCA,CZ,17,12,4,202312,2025-06-18T16:15:20.148346,,,,MINISTERO UNIVERSITA' E RICERCA
,4,2023,7,MINISTERO DEGLI AFFARI ESTERI E DELLA COOPERAZIONE INTERNAZIONALE,RM,11,2,13,202304,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO DEGLI AFFARI ESTERI E DELLA COOPERAZIONE INTERNAZIONALE
,6,2024,1,MINISTERO DELL'ECONOMIA E FINANZE,PN,5,0,1,202406,2025/06/18,Impiegato,,,MINISTERO DELL'ECONOMIA E FINANZE
,9,2024,954,-,RE,7,2,0,202409,2025-06-18T16:15:20.148346,,,,ISPETTORATO NAZIONALE DEL LAVORO
,12,2024,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,RE,7,21,3714,202406,2025-06-18T16:15:20.148346,,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,10,2023,18,CORTE DEI CONTI,PG,9,0,1,202310,2025-06-18T16:15:20.148346,Funzionario,,,CORTE DEI CONTI
,9,2022,9,MINISTERO DELLA GIUSTIZIA,CB,13,0,5,202409,2025-06-18T16:15:20.148346,Dirigente,,,MINISTERO DELLA GIUSTIZIA
,8,2023,21,AGENZIA DELLE DOGANE,Lu,8,0,1,202308,2025-06-18T16:15:20.148346,Funzionario,,,AGENZIA DELLE DOGANE
,1,2023,18,CORTE DEI CONTI,MI,3,0,3,202301,2025-06-18T16:15:20.148346,Impiegato,,,CORTE DEI CONTI
,8,2024,22,AGENZIA DELLE ENTRATE,LC,3,1,0,202408,2025-06-18T16:15:20.148346,Funzionario,,,AGENZIA DELLE ENTRATE
,10,2024,1,MINISTERO DELL'ECONOMIA E FINANZE,Mc,10,1,0,202410,GIU 18 2025,Operatore,,,MINISTERO DELL'ECONOMIA E FINANZE
,12,2024,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,,14,1785,1452,,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,6,2023,954,ISPETTORATO NAZIONALE DEL LAVORO,BN,14,0,1,202306,2025-06-18T16:15:20.148346,,,,ISPETTORATO NAZIONALE DEL LAVORO
,,2023,14,MINISTERO DELLA CULTURA,BO,7,2,10,202301,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO DELLA CULTURA
,8,2023,,AGENZIA DELLE ENTRATE,RO,4,0,1,202308,2025-06-18T16:15:20.148346,Dirigente,,,AGENZIA DELLE ENTRATE
,5,2023,19,MINISTERO UNIVERSITA' E RICERCA,SO,3,1,3,202305,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO UNIVERSITA' E RICERCA
,3,2023,19,MINISTERO UNIVERSITA' E RICERCA,PD,4,12,8,202303,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO UNIVERSITA' E RICERCA
,3,2023,9,MINISTERO DELLA GIUSTIZIA,AV,14,6,6,202303,2025-06-18T16:15:20.148346,Funzionario,,,MINISTERO DELLA GIUSTIZIA
,5,2024,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,PU,10,,816,202404,2025-06-18T16:15:20.148346,,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,10,2024,22,AGENZIA DELLE ENTRATE,PI,8,3,2,202410,2025-06-18T16:15:20.148346,Funzionario,,,AGENZIA DELLE ENTRATE
,1,2023,14,MINISTERO DELLA CULTURA,CZ,17,2,0,202301,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO DELLA CULTURA
,1,,19,MINISTERO UNIVERSITA' E RICERCA,BA,15,20,7,202401,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO UNIVERSITA' E RICERCA
,8,2024,19,MINISTERO UNIVERSITA' E RICERCA,PR,7,25,506,202408,2025-06-18T16:15:20.148346,,,,MINISTERO UNIVERSITA' E RICERCA
,9,2023,19,MINISTERO UNIVERSITA' E RICERCA,RE,7,1943,33,202409,2025-06-18T16:15:20.148346,,,,MINISTERO UNIVERSITA' E RICERCA
,10,2024,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,PO,,0,2,202410,2025-06-18T16:15:20.148346,,Dato stimato,,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
,2,2023,12,MINISTERO DELL'INTERNO,VR,4,3,0,202302,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO DELL'INTERNO
,5,2024,22,AGENZIA DELLE ENTRATE,CO,3,0,,202405,2025-06-18T16:15:20.148346,Dirigente,,,AGENZIA DELLE ENTRATE
,7,2024,7,MINISTERO DEGLI AFFARI ESTERI E DELLA COOPERAZIONE INTERNAZIONALE,RM,,29,17,202407,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO DEGLI AFFARI ESTERI E DELLA COOPERAZIONE INTERNAZIONALE
,4,2024,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,PE,12,0,4,202404,2025-06-18T16:15:20.148346,Dirigente,,,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
,12,2023,18,CORTE DEI CONTI,CZ,17,0,1,202312,2025-06-18T16:15:20.148346,Funzionario,,,CORTE DEI CONTI
,8,2023,9,MINISTERO DELLA GIUSTIZIA,TS,5,0,2,,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO DELLA GIUSTIZIA
,1,2023,19,MINISTERO UNIVERSITA' E RICERCA,TP,18,19,6,202301,2025-06-18T16:15:20.148346,,,,MINISTERO UNIVERSITA' E RICERCA
,11,2022,21,AGENZIA DELLE DOGANE,TO,1,1,2,202411,2025-06-18T16:15:20.148346,,,,AGENZIA DELLE DOGANE
,6,2023,19,MINISTERO UNIVERSITA' E RICERCA,FR,11,1,1125,202306,2025-06-18T16:15:20.148346,Funzionario,,,MINISTERO UNIVERSITA' E RICERCA
,10,2024,9,MINISTERO DELLA GIUSTIZIA,IM,6,0,1,202410,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO DELLA GIUSTIZIA
,8,2024,12,MINISTERO DELL'INTERNO,CH,12,0,1,202408,2025-06-18T16:15:20.148346,Dirigente,,,MINISTERO DELL'INTERNO
,6,2024,22,AGENZIA DELLE ENTRATE,VT,11,17,0,,2025-06-18T16:15:20.148346,Dirigente,,,AGENZIA DELLE ENTRATE
,7,2024,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,SV,6,0,2,202407,2025-06-18T16:15:20.148346,Funzionario,,,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
,9,2023,12,MINISTERO DELL'INTERNO,CA,19,0,5,202309,2025-06-18T16:15:20.148346,Dirigente,,,MINISTERO DELL'INTERNO
,2,2023,1,MINISTERO DELL'ECONOMIA E FINANZE,TV,4,0,1,202302,2025-06-18T16:15:20.148346,Dirigente,,,MINISTERO DELL'ECONOMIA E FINANZE
,11,2023,9,MINISTERO DELLA GIUSTIZIA,AT,1,0,1,202311,GIU 18 2025,Funzionario,,,MINISTERO DELLA GIUSTIZIA
,6,2024,954,ISPETTORATO NAZIONALE DEL LAVORO,SP,6,0,1,202406,2025-06-18T16:15:20.148346,Impiegato,,,ISPETTORATO NAZIONALE DEL LAVORO
,1,2024,9,MINISTERO DELLA GIUSTIZIA,,14,11,52,202401,2025-06-18T16:15:20.148346,Dirigente,,,MINISTERO DELLA GIUSTIZIA
,7,2023,21,AGENZIA DELLE DOGANE,BA,15,0,,202307,2025-06-18T16:15:20.148346,Funzionario,,,AGENZIA DELLE DOGANE
,11,2024,954,ISPETTORATO NAZIONALE DEL LAVORO,MI,3,1,0,202411,2025-06-18T16:15:20.148346,,,,ISPETTORATO NAZIONALE DEL LAVORO
,10,2024,,CORTE DEI CONTI,RM,11,5,4,202407,2025-06-18T16:15:20.148346,Impiegato,,Sistema legacy,CORTE DEI CONTI
,8,2023,9,MINISTERO DELLA GIUSTIZIA,FR,11,0,1,202308,2025-06-18T16:15:20.148346,Funzionario,,,MINISTERO DELLA GIUSTIZIA
,7,2023,19,MINISTERO UNIVERSITA' E RICERCA,MN,3,35,19,202307,2025-06-18T16:15:20.148346,Dirigente,,,MINISTERO UNIVERSITA' E RICERCA
,10,2024,22,AGENZIA DELLE ENTRATE,unknown,,1,2,202410,2025-06-18T16:15:20.148346,Operatore,,,AGENZIA DELLE ENTRATE
,10,2023,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,LU,8,0,4,,2025-06-18T16:15:20.148346,,,,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
,1,2023,22,AGENZIA DELLE ENTRATE,BA,15,0,2,202301,2025-06-18T16:15:20.148346,Dirigente,,,AGENZIA DELLE ENTRATE
,6,2024,954,unknown,SO,3,0,1,202406,2025-06-18T16:15:20.148346,Funzionario,,,ISPETTORATO NAZIONALE DEL LAVORO
,6,2023,,AGENZIA DELLE ENTRATE,ME,18,,1,202306,2025-06-18T16:15:20.148346,Dirigente,,,AGENZIA DELLE ENTRATE
,5,2024,9,MINISTERO DELLA GIUSTIZIA,KR,17,0,1,202405,2025-06-18T16:15:20.148346,,,,MINISTERO DELLA GIUSTIZIA
,2,2024,9,MINISTERO DELLA GIUSTIZIA,GR,8,1,2,202402,2025-06-18T16:15:20.148346,Dirigente,,,MINISTERO DELLA GIUSTIZIA
,11,2023,12,MINISTERO DELL'INTERNO,LO,3,0,1,202311,2025-06-18T16:15:20.148346,Funzionario,,,MINISTERO DELL'INTERNO
,3,2023,954,ISPETTORATO NAZIONALE DEL LAVORO,GE,,0,1,202303,2025-06-18T16:15:20.148346,,,,ISPETTORATO NAZIONALE DEL LAVORO
,,2024,,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,GO,5,0,4,202405,2025-06-18T16:15:20.148346,Funzionario,,,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
,4,2023,19,MINISTERO UNIVERSITA' E RICERCA,BO,7,3,8,,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO UNIVERSITA' E RICERCA
,12,2024,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,NU,19,0,1,202412,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
,10,2023,954,ISPETTORATO NAZIONALE DEL LAVORO,VI,4,2,1,202310,2025-06-18T16:15:20.148346,Impiegato,,,ISPETTORATO NAZIONALE DEL LAVORO
,7,2024,2,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,RM,11,24,56,202407,2025/06/18,,,,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI
,7,2024,19,MINISTERO UNIVERSITA' E RICERCA,VR,4,56,,202407,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO UNIVERSITA' E RICERCA
,7,2024,19,MINISTERO UNIVERSITA' E RICERCA,,,11,4,202407,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO UNIVERSITA' E RICERCA
,12,2023,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,MB,3,20,2,202312,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
,9,2023,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,KR,17,0,2,202309,2025-06-18T16:15:20.148346,Dirigente,,,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
,12,2023,14,MINISTERO DELLA CULTURA,ME,18,2,0,202312,2025-06-18T16:15:20.148346,,,,MINISTERO DELLA CULTURA
,2,2023,22,AGENZIA DELLE ENTRATE,TV,4,1,0,202306,18-06-25,Operatore,,,AGENZIA DELLE ENTRATE
,4,2024,,MINISTERO UNIVERSITA' E RICERCA,GE,6,1,395,202404,2025-06-18T16:15:20.148346,Funzionario,,,MINISTERO UNIVERSITA' E RICERCA
,,2023,8017,AGENZIA DEL DEMANIO,CA,19,1,0,202311,GIU 18 2025,Operatore,,,AGENZIA DEL DEMANIO
,9,2024,,MINISTERO DELLA CULTURA,AQ,12,30,0,202409,2025-06-18T16:15:20.148346,Funzionario,,,MINISTERO DELLA CULTURA
,11,2023,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,MN,3,0,1,202311,2025-06-18T16:15:20.148346,,,,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
,6,2023,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,CR,3,,2,202406,2025-06-18T16:15:20.148346,Dirigente,,,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
,5,2024,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,TV,4,1611,18,202405,2025-06-18T16:15:20.148346,,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,6,2023,14,MINISTERO DELLA CULTURA,MO,7,2,0,202306,2025-06-18T16:15:20.148346,Dirigente,,,MINISTERO DELLA CULTURA
,9,2023,,MINISTERO DELLA GIUSTIZIA,CE,14,1,10,202309,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO DELLA GIUSTIZIA
,9,2023,19,MINISTERO UNIVERSITA' E RICERCA,MT,16,419,1,202309,2025-06-18T16:15:20.148346,Dirigente,,,MINISTERO UNIVERSITA' E RICERCA
,7,2024,12,MINISTERO DELL'INTERNO,GR,8,0,1,202407,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO DELL'INTERNO
,1,2023,21,AGENZIA DELLE DOGANE,TP,18,0,2,202301,2025-06-18T16:15:20.148346,Dirigente,,,AGENZIA DELLE DOGANE
,1,2023,22,AGENZIA DELLE ENTRATE,CZ,,1,3,202301,2025-06-18T16:15:20.148346,Funzionario,,,AGENZIA DELLE ENTRATE
,3,2023,22,AGENZIA DELLE ENTRATE,BG,3,1,3,202403,2025-06-18T16:15:20.148346,,,,AGENZIA DELLE ENTRATE
,3,2024,19,MINISTERO UNIVERSITA' E RICERCA,ND,17,5,2,202403,2025-06-18T16:15:20.148346,Impiegato,,Sistema legacy,MINISTERO UNIVERSITA' E RICERCA
,12,2023,4,-,BT,15,18,21,202312,2025-06-18T16:15:20.148346,Funzionario,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,3,2024,12,MINISTERO DELL'INTERNO,TE,12,1,2,202403,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO DELL'INTERNO
,12,2023,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,TP,18,0,4,202312,2025-06-18T16:15:20.148346,,,,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
,5,2024,2,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,PA,18,0,2,202405,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI
,8,2023,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,SA,14,69,3585,202308,2025-06-18T16:15:20.148346,Funzionario,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,3,2024,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,MS,8,15,3,202403,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,6,2023,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,CE,14,21,3927,202306,GIU 18 2025,Dirigente,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,10,2024,15,AVVOCATURA GENERALE DELLO STATO,RM,11,4,5,202406,2025-06-18T16:15:20.148346,Impiegato,,,AVVOCATURA GENERALE DELLO STATO
,10,2023,1,MINISTERO DELL'ECONOMIA E FINANZE,SA,14,0,1,202310,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO DELL'ECONOMIA E FINANZE
,7,2023,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,MN,3,0,3,202307,2025-06-18T16:15:20.148346,Dirigente,,,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
,12,2023,14,MINISTERO DELLA CULTURA,KR,17,4,0,202312,2025-06-18T16:15:20.148346,Dirigente,,,MINISTERO DELLA CULTURA
,9,2024,1,MINISTERO DELL'ECONOMIA E FINANZE,RC,17,0,1,202409,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO DELL'ECONOMIA E FINANZE
,5,2024,19,MINISTERO UNIVERSITA' E RICERCA,CN,,487,3,202405,2025-06-18T16:15:20.148346,Funzionario,,,MINISTERO UNIVERSITA' E RICERCA
,11,2024,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,BL,4,147,21,202411,2025-06-18T16:15:20.148346,,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,4,2024,12,MINISTERO DELL'INTERNO,SV,6,0,1,202404,2025-06-18T16:15:20.148346,,,,MINISTERO DELL'INTERNO
,2,2024,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,GO,5,6,6,202402,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,10,2023,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,Ch,12,0,2,202310,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
,4,2023,954,ISPETTORATO NAZIONALE DEL LAVORO,BN,14,0,1,202304,2025-06-18T16:15:20.148346,Funzionario,,,ISPETTORATO NAZIONALE DEL LAVORO
,1,2023,12,MINISTERO DELL'INTERNO,TV,4,0,2,202301,2025-06-18T16:15:20.148346,,,,MINISTERO DELL'INTERNO
,,2023,9,MINISTERO DELLA GIUSTIZIA,UD,5,0,1,202308,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO DELLA GIUSTIZIA
,2,2023,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,,14,9,12,202302,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,12,2023,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,BO,7,84,,202312,2025-06-18T16:15:20.148346,,,,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
,9,2024,14,,BO,7,24,4,202409,2025-06-18T16:15:20.148346,Funzionario,,,MINISTERO DELLA CULTURA
,1,2024,10,MINISTERO DELLA SALUTE,VE,4,0,1,202401,2025/06/18,Operatore,,,MINISTERO DELLA SALUTE
,9,2024,12,MINISTERO DELL'INTERNO,CT,18,2,7,202409,2025-06-18T16:15:20.148346,Funzionario,,,MINISTERO DELL'INTERNO
,10,2023,12,MINISTERO DELL'INTERNO,GR,8,7,2,202310,2025-06-18T16:15:20.148346,,,,MINISTERO DELL'INTERNO
,12,2023,1,MINISTERO DELL'ECONOMIA E FINANZE,PR,7,0,3,,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO DELL'ECONOMIA E FINANZE
,1,2023,21,AGENZIA DELLE DOGANE,,14,0,3,202310,2025-06-18T16:15:20.148346,Impiegato,,,AGENZIA DELLE DOGANE
,4,2024,21,AGENZIA DELLE DOGANE,PA,18,0,2,202404,2025-06-18T16:15:20.148346,Dirigente,,,AGENZIA DELLE DOGANE
,11,2024,9,MINISTERO DELLA GIUSTIZIA,Cb,13,0,5,202411,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO DELLA GIUSTIZIA
,6,2023,9,MINISTERO DELLA GIUSTIZIA,PR,7,0,1,202309,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO DELLA GIUSTIZIA
,10,2024,19,MINISTERO UNIVERSITA' E RICERCA,ND,3,294,45,202410,2025-06-18T16:15:20.148346,Impiegato,,,MINISTERO UNIVERSITA' E RICERCA
,5,2023,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,PA,18,12,48,202305,2025-06-18T16:15:20.148346,Operatore,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
,1,2023,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,PE,12,60,48,202301,2025-06-18T16:15:20.148346,Funzionario,,,MINISTERO DELL'ISTRUZIONE E DEL MERITO
