mese,anno,codice_ente,descrizione_ente,provincia_sede,regione_sede,attivazioni,cessazioni,RATA,aggregation_time,qualifica,3descrizione
10,2024,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,Unknown,3,0,1,202410,2025-06-18,Unknown,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
7,2024,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,BN,14,0,1,202407,2025-06-18,Unknown,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
3,2024,12,MINISTERO DELL'INTERNO,IS,13,0,1,202403,2025-06-18,Dirigente,MINISTERO DELL'INTERNO
10,2024,9,MINISTERO DELLA GIUSTIZIA,BN,14,0,3,202410,2025-06-18,Unknown,MINISTERO DELLA GIUSTIZIA
6,2023,2,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,CE,14,0,2,202306,2025-06-18,Funzionario,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI
9,2023,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,BN,14,1083,18,202309,2025-06-18,Impiegato,MINISTERO DELL'ISTRUZIONE E DEL MERITO
8,2024,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,CL,18,9,630,202408,2025-06-18,Operatore,MINISTERO DELL'ISTRUZIONE E DEL MERITO
6,2023,19,Unknown,Unknown,13,0,181,202306,2025-06-18,Operatore,MINISTERO UNIVERSITA' E RICERCA
5,2024,19,MINISTERO UNIVERSITA' E RICERCA,TN,20,10,4,202405,2025-06-18,Operatore,MINISTERO UNIVERSITA' E RICERCA
12,2024,19,Unknown,FM,10,8,22,202412,2025-06-18,Funzionario,MINISTERO UNIVERSITA' E RICERCA
7,2023,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,GE,6,4,12,202307,2025-06-18,Unknown,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
6,2022,22,Unknown,CO,3,0,1,202306,2025-06-18,Funzionario,AGENZIA DELLE ENTRATE
9,2023,21,AGENZIA DELLE DOGANE,RI,11,1,0,202309,2025-06-18,Operatore,AGENZIA DELLE DOGANE
7,2024,15,AVVOCATURA GENERALE DELLO STATO,Unknown,14,3,0,202407,2025-06-18,Operatore,AVVOCATURA GENERALE DELLO STATO
4,2023,954,ISPETTORATO NAZIONALE DEL LAVORO,VT,11,0,1,202304,2025-06-18,Impiegato,ISPETTORATO NAZIONALE DEL LAVORO
2,2023,9,MINISTERO DELLA GIUSTIZIA,TP,18,0,3,202402,2025-06-18,Unknown,MINISTERO DELLA GIUSTIZIA
11,2023,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,MC,10,195,33,202311,2025-06-18,Funzionario,MINISTERO DELL'ISTRUZIONE E DEL MERITO
12,2024,15,AVVOCATURA GENERALE DELLO STATO,PG,9,1,0,202412,2025-06-18,Unknown,AVVOCATURA GENERALE DELLO STATO
9,2024,954,ISPETTORATO NAZIONALE DEL LAVORO,VR,4,1,0,202409,2025-06-18,Operatore,ISPETTORATO NAZIONALE DEL LAVORO
4,2023,19,MINISTERO UNIVERSITA' E RICERCA,BI,1,3,0,202304,2025-06-18,Unknown,MINISTERO UNIVERSITA' E RICERCA
6,2024,2,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI,Unknown,14,0,30,202406,2025-06-18,Funzionario,MINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI
12,2024,19,MINISTERO UNIVERSITA' E RICERCA,VI,4,215,195,202412,2025-06-18,Impiegato,MINISTERO UNIVERSITA' E RICERCA
12,2024,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,Unknown,11,3780,4896,202412,2025-06-18,Operatore,MINISTERO DELL'ISTRUZIONE E DEL MERITO
7,2023,9,MINISTERO DELLA GIUSTIZIA,RG,18,0,1,202303,2025-06-18,Impiegato,MINISTERO DELLA GIUSTIZIA
10,2023,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,FG,15,600,51,202310,2025-06-18,Funzionario,MINISTERO DELL'ISTRUZIONE E DEL MERITO
10,2023,19,MINISTERO UNIVERSITA' E RICERCA,SV,6,133,0,202310,2025-06-18,Operatore,MINISTERO UNIVERSITA' E RICERCA
10,2024,12,MINISTERO DELL'INTERNO,CS,17,2,2,202410,2025-06-18,Dirigente,MINISTERO DELL'INTERNO
7,2023,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,RA,7,0,2,202307,2025-06-18,Funzionario,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
4,2024,19,Unknown,RG,18,1,168,202312,2025-06-18,Dirigente,MINISTERO UNIVERSITA' E RICERCA
11,2024,9,MINISTERO DELLA GIUSTIZIA,BA,15,21,10,202411,2025-06-18,Impiegato,MINISTERO DELLA GIUSTIZIA
7,2024,12,MINISTERO DELL'INTERNO,RG,18,4,2,202405,2025-06-18,Operatore,MINISTERO DELL'INTERNO
1,2023,4,MINISTERO DELL'ISTRUZIONE E DEL MERITO,NU,19,45,21,202301,2025-06-18,Impiegato,MINISTERO DELL'ISTRUZIONE E DEL MERITO
3,2023,2020,Unknown,PU,10,0,5,202303,2025-06-18,Funzionario,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
4,2024,954,ISPETTORATO NAZIONALE DEL LAVORO,TV,4,2,0,202404,2025-06-18,Funzionario,ISPETTORATO NAZIONALE DEL LAVORO
1,2023,12,MINISTERO DELL'INTERNO,CL,18,1,2,202301,2025-06-18,Dirigente,MINISTERO DELL'INTERNO
6,2023,4,Unknown,AV,14,18,1953,202406,2025-06-18,Impiegato,MINISTERO DELL'ISTRUZIONE E DEL MERITO
12,2024,12,MINISTERO DELL'INTERNO,VR,4,0,4,202412,2025-06-18,Operatore,MINISTERO DELL'INTERNO
1,2024,12,MINISTERO DELL'INTERNO,LI,10,0,4,202401,2025-06-18,Unknown,MINISTERO DELL'INTERNO
11,2024,2020,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.,Unknown,4,0,2,202411,2025-06-18,Dirigente,MINISTERO DELL'INTERNO - DIPARTIMENTO DELLA P.S.
8,2024,1717,GUARDIA DI FINANZA,RM,11,1,205,202408,2025-06-18,Dirigente,GUARDIA DI FINANZA
7,2024,12,MINISTERO DELL'INTERNO,RA,7,0,3,202407,2025-06-18,Dirigente,MINISTERO DELL'INTERNO
12,2024,25,ARCHIVI NOTARILI,PZ,16,0,1,202412,2025-06-18,Funzionario,ARCHIVI NOTARILI
6,2024,21,AGENZIA DELLE DOGANE,BG,3,0,1,202406,2025-06-18,Operatore,AGENZIA DELLE DOGANE
9,2024,19,MINISTERO UNIVERSITA' E RICERCA,CT,18,3150,2,202312,2025-06-18,Dirigente,MINISTERO UNIVERSITA' E RICERCA
2,2023,32,ISTITUTO SUPERIORE DI SANITA',RM,11,1,3,202302,2025-06-18,Dirigente,ISTITUTO SUPERIORE DI SANITA'
